Código Codificador,respondent_id,Rol/Cargo de la persona que responde esta encuesta:,Género:,Ingrese el nombre de su institución:,Dependencia de la Unidad TI en su Institución:,Región (opcional):,¿Cómo evalúa Ud. el grado de conocimiento de la Política Nacional de Inteligencia Artificial en su institución? (enlace a Política Nacional de Inteligencia Artificial),¿Su institución tiene un área o persona dedicada a Gobierno de Datos o Gobernanza de Datos?,¿Existen protocolos establecidos para la gobernanza y el intercambio de datos dentro de su institución?,"Desde su perspectiva, ¿cómo evaluaría el grado de avance de su institución en el uso de IA?",¿Cuáles serían los principales motivos por los cuales no utiliza este tipo de servicios?(marque las tres más importantes para el caso de su institución),"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,Falta de personal capacitado,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)","Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",Percepción de que la IA no es relevante o útil,"Problemas éticos (por ejemplo, pérdida de trabajos o subestimación de labores)",Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,Otro (especifique),"Desde su perspectiva, ¿cuáles son sus principales barreras para usar servicios en IA?",Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),Escalabilidad de las soluciones,Complejidad de la gestión de cambios tecnológicos,Otro (especifique),¿Conoce el Oficio Circular 711 de 11 de noviembre de 2023 de MinSegPres y MinCiencia?,¿Tiene comentarios respectos del Oficio? (enlace al Oficio Circular 711),Ingrese sus comentarios,¿Conoce la Guía Formulación Ética de Proyectos de Ciencia de Datos?,¿Tiene comentarios respectos de la Guía? (enlace a Guía Formulación ética proyectos de ciencia de datos),Ingrese sus comentarios,¿En qué ámbitos o tipos de proyectos ha utilizado servicios IA?,Automatización de procesos y gestión operativa,Mejora de la interacción con la ciudadanía,Analítica avanzada para la toma de decisiones,Selección de casos de fiscalización,"Detección de fraudes, comportamientos anómalos y ciberseguridad","Focalización: educación, salud y servicios sociales","Planificación urbana, gestión de infraestructura pública y medio ambiente",Justicia y seguridad pública,Diseño y mejora de políticas públicas basadas en datos,Gestión del talento humano y capacitación,Asistencia en emergencias y gestión de desastres,Monitoreo y evaluación de proyectos,Otro (especifique),¿Contrató servicios para el desarrollo de proyectos IA?,"¿Cuáles fueron las barreras (administrativas, técnicas, etc.)?",Falta de un marco legal claro,Burocracia excesiva,Capacidad de adquisición limitada,Ausencia de estándares para la contratación de IA,Falta de infraestructura tecnológica,Escasez de datos de calidad,Complejidad en la integración de sistemas,Falta de personal capacitado,Desconocimiento sobre las tecnologías disponibles,Resistencia cultural al cambio,Restricciones presupuestarias,Costo elevado de soluciones de IA,Preocupaciones sobre privacidad y ética,Falta de confianza en los proveedores,Visión estratégica limitada,Ausencia de métricas claras,Otro (especifique),¿Conoce la Directiva de Recomendaciones para la Adquisición de Proyectos que incluyen Ciencia de Datos e Inteligencia Artificial (IA)?,¿Utilizó la Directiva?,¿En su equipo tiene perfiles que sepan de IA?,¿Cree que es necesaria la capacitación en IA?,¿En qué áreas o temas? Indique las 3 más importantes para su institución.,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)","Gestión y evaluación de proyectos IA (Diseño y desarrollo de proyectos IA, Selección de proveedores y evaluación de propuestas, Evaluación del impacto y resultados, etc.)","Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)","Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)",Otro (especifique),¿Las personas funcionarias han recibido formación sobre el uso ético y las implicaciones de los sistemas de IA en el sector público?,¿Cuántos proyectos con servicios de IA han desarrollado o tienen actualmente en desarrollo?,¿Cuáles eran sus expectativas?,¿Se cumplieron sus expectativas?,La IA en su institución ha sido utilizada para:,Procesos internos,Diseño y entrega de servicios públicos,Elaboración o apoyo de políticas,Describa sus iniciativas en Procesos internos,Describa sus iniciativas en diseño y entrega de servicios públicos,Describa sus iniciativas en elaboración o apoyo de políticas,"Inteligencia Artificial centrada en las personas, ¿cuáles han sido sus dificultades al aplicar este lineamiento?","Transparencia y explicabilidad, ¿cuáles han sido sus dificultades al aplicar este lineamiento?","Privacidad y uso de datos, ¿cuáles han sido sus dificultades al aplicar este lineamiento?",¿Conoce la Guía Permitido Innovar: ¿Cómo podemos desarrollar proyectos de ciencia de datos para innovar en el sector público?,¿La ha utilizado? (enlace a la Guía),¿Ha utilizado la Guía Formulación Ética de Proyectos de Ciencia de Datos?,¿Cuál fue su dificultad al aplicar las consideraciones que presenta la Guía? (enlace a la Guía),¿Cuenta con directrices para garantizar el uso ético de los sistemas de IA en los procesos de toma de decisiones?,"¿Ha utilizado el Cuaderno de Trabajo nº17 Transparencia algorítmica, buenas prácticas y estándares de transparencia en el proceso de toma de decisiones automatizadas?",¿Cuál fue su dificultad al aplicar las consideraciones que presenta el Cuaderno? (enlace al Cuaderno),"Respecto de los proyectos desarrollados en su institución, indique en qué grado ha aplicado las recomendaciones del documento de Transparencia Algorítmica)",¿Existen mecanismos para mitigar los sesgos en los algoritmos de IA que utiliza su organización?,¿Hay alguna persona o departamento designado responsable de supervisar la implementación y el monitoreo de los sistemas de IA con fines de rendición de cuentas?,¿Conoce la plataforma Algoritmos Públicos?,¿Ha subido algoritmos a esta plataforma?
PE-SER-00169,114798528123,JEFE DEPARTAMENTO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES,Masculino,Dirección General de Movilización Nacional,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,,,,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,,,,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00130,114812542704,Jefe tecnologías de la información,Masculino,Dirección Nacional del Servicio Civil,Segunda jerarquía,Metropolitana de Santiago,Medio,Sí,"No, pero se está trabajando en esos temas",Avanzado (varios proyectos en IA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,Mejora de la interacción con la ciudadanía,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,No,,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,"Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)",,,No,3,"Implementar soluciones de inteligencia artificial (IA) que permitan automatizar procesos repetitivos y tareas administrativas, como la evaluación curricular y la admisibilidad en los procesos de postulación, reduciendo significativamente tiempos y costos operativos.  Desarrollar chatbots y asistentes virtuales avanzados que optimicen la atención ciudadana y mejoren la interacción y satisfacción de los usuarios​.",No,,Procesos internos,,Elaboración o apoyo de políticas,Agente de IA que apoya la respuesta de OIRS.  Agente de IA que apoya a administración interna en la interpretación del nuevo reglamento de compras.,"Agente de IA que responde sobre sobre códigos de ética, probidad, transparencia y sistemas de integridad, facilitando información clara y oportuna para fortalecer la función pública.",Uso de la IA para generar un banco de políticas asociadas al área TI.,No presenta dificultades.,No presenta dificultades. ,No presenta dificultades. Ya que usamos cuentas contratadas y no se usan cuentas gratuitas.,No,,No,,Sí,No,,Moderado,No,No,No,
PE-SER-00154,114809404744,Jefe Depto Tecnologias de la Información,Masculino,Dirección del Trabajo,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,En evaluación,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,,,,Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,,,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,Escalabilidad de las soluciones,Complejidad de la gestión de cambios tecnológicos,,Sí,Sí,"La Circular 711 del SERNAC es un paso importante porque reconoce tanto los principios como los riesgos que trae el uso de la inteligencia artificial (IA) en el sector público. Esta circular posee una visión clara: fomentar un uso responsable, ético y transparente de dichas tecnologías. El objetivo no es solo reducir los riesgos, sino también darle al Estado de Chile un papel activo en cómo adoptar y manejar la IA. De esta forma, el sector público no solo usa la tecnología, sino que también lidera y asegura que la IA se utilice de manera justa para beneficiar a todos. Además, esta iniciativa abre la puerta a mejorar la infraestructura, preparándola mejor para afrontar los retos éticos, legales y sociales que surgen con la IA.",Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-FFAA-00171,114799957241,JEFE DEL CENTRO DE INVESTIGACIÓN E INNOVACION TECNOLÓGICA DEL EJÉRCITO (CIITEC) ,Masculino,Ejército de Chile,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,Sí,"Sí, pero sólo para algunos datos",En evaluación,,,Costos elevados de implementación,,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,,,,,,,,Limitaciones de infraestructura tecnológica,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-FFAA-00172,114799088039,Jefe Departamento de Tecnologías Estratégicas - Estado Mayor Conjunto,Masculino,Estado Mayor Conjunto,Tercera jerarquía,Metropolitana de Santiago,Medio,Sí,"No, pero se está trabajando en esos temas",En evaluación,,,Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,,,,,"Aún no está implementado el Gobierno de Datos, que es la base requerida para la implementación de herramientas IA.",,,,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-EEP-00721,114816919852,Jefe de Informática ,Masculino,Fábricas y Maestranzas del Ejército,Segunda jerarquía,,Medio,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,,,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,,,,,,,,,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00144,114799931181,Jefe Unidad de Tecnologías de Información,Masculino,Fiscalía Nacional Económica,Segunda jerarquía,Metropolitana de Santiago,Medio,No,,En evaluación,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,Sí,No,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-FFAA-00173,114814470958,"Capitán de Bandada, Departamento Estrategia Digital",Masculino,Fuerza Aérea de Chile,Tercera jerarquía,Metropolitana de Santiago,Medio,Sí,"No, pero se está trabajando en esos temas",Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,Mejora de la interacción con la ciudadanía,Analítica avanzada para la toma de decisiones,,,,,,,,Asistencia en emergencias y gestión de desastres,,,No,,,,,,,,,,,,,,,,,,,No,,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,,"Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)",,Sí,04,"Optimización de procesos, analisis de documentación, ayuda a la ciudadanía.",No,,Procesos internos,Diseño y entrega de servicios públicos,,Optimización de tareas y procedimientos institucionales y analisis de documentos principalmente.,Algoritmo de busqueda de personas en imagenes aéreas.,N/A,"Ninguno, la institución siempre ha considerado a las personas como foco principal en todas sus actividades.","Se ha considerado la capacidad de auditar los algoritmos y codigos utilizados evitando el problema de la ""caja negra"".","Al momento no se ha trabajado con bases de datos ni información personal, sin embargo, se tiene considerado a futuro cumplir con los lineamientos de la ley 21.719 ""Protección y tratamiento de datos personales"".",No,,No,,Sí,No,,Alto,Sí,No,No,
PE-INS-00557,114800956968,JEFA DEPARTAMENTO DE INFORMÁTICA,Femenino,GENDARMERÍA DE CHILE,Otra,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,Falta de infraestructura tecnológica,,Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",Percepción de que la IA no es relevante o útil,"Problemas éticos (por ejemplo, pérdida de trabajos o subestimación de labores)",Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-GOR-00036,114803765144,Encargada de Transparencia activa/pasiva,Femenino,Gobierno Regional de la Región de Antofagasta,Tercera jerarquía,Antofagasta,Bajo,No,,No se ha utilizado,,,,,,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,"Problemas éticos (por ejemplo, pérdida de trabajos o subestimación de labores)",,,,,,,,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-GOR-00098,114804688780,Encargado Administración de los Sistemas Informáticos ,Masculino,Gobierno Regional de la Región de Atacama,Otra,Atacama,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,,,,,,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,,,,,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,Complejidad de la gestión de cambios tecnológicos,No existe gobernanza que lidere la implementación de nuevas tecnologías en el servicio,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-GOR-00131,114809396864,Coordinador de Transformación / Profesional de Informática,Masculino,Gobierno Regional de la Región Aysén del General Carlos Ibáñez del Campo,Segunda jerarquía,Aysén del General Carlos Ibáñez del Campo,Bajo,No,,En evaluación,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,,,,,Percepción de que la IA no es relevante o útil,,,,,Falta de personal capacitado en IA,,Dificultades de integración de soluciones con los sistemas existentes,,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-GOR-00561,114805736958,Profesional Departamento de Informática,Masculino,Gobierno Regional de la Región de Coquimbo,Tercera jerarquía,Coquimbo,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,,,,,,,,Poco interés de la institución en general,,Falta de personal capacitado en IA,,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,Poco interés de la institución en general,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-GOR-00565,114798377330,Profesional Informática ,Masculino,Gobierno Regional de la Región del Maule,Otra,Maule,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No tiene código,114799126094,Subdirector TI,Masculino,"Hospital Clínico de la Fuerza Aérea de Chile ""Gral. Dr. Raúl Yazigi Jauregui""",Tercera jerarquía,Metropolitana de Santiago,Medio,Sí,"Sí, pero sólo para algunos datos",En evaluación,,,,,,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,,,,,"1.- Existe una brecha para estar en un nivel de desarrollo Tecnologica y digitalización adecuado para implentar IA. 2.- Aun hay procesos en papel, datos no normalizados o estandarizados, etc.  3.- Priorizacion de proyectos, hay necesidades de inversion más importantes. ",,,,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),,,Complejidad de la gestión de cambios tecnológicos,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-OTR-01979,114811203057,Jefe TIC,Masculino,"Hospital El Carmen ""Dr. Luis Valentín Ferrada""",Segunda jerarquía,Metropolitana de Santiago,Bajo,Sí,No,No se ha utilizado,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,,,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-02982,114814221701,Jefe ESCALON Proyectos,Femenino,Instituto de Investigaciones y Control,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,,Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,,Percepción de que la IA no es relevante o útil,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,Complejidad de la gestión de cambios tecnológicos,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-00545,114803570222,Informático ,Masculino,Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala,Otra,Valparaíso,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,No se cuenta con personal suficiente,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),Escalabilidad de las soluciones,Complejidad de la gestión de cambios tecnológicos,No se cuenta con personal suficiente,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-00067,114800290752,Coordinador de Transformación Digital,Femenino,Instituto de Salud Pública de Chile,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,,,Resistencia al cambio a nivel organizacional,,,,,,,Falta de personal capacitado en IA,,,,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),,,,,No,,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-00023,114815769632,Jefatura del Departamento de Tecnologías de la Información,Femenino,Instituto de Seguridad Laboral,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,Sí,"Sí, para todos los datos",En evaluación,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,,,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,,,,,,,Sí,No,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-00551,114800225606,Encargado Sección I+D,Masculino,Instituto Geográfico Militar,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-INS-00745,114812772807,Encargado de tecnologías de información,Masculino,Instituto Nacional de Derechos Humanos,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mejora de la interacción con la ciudadanía,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,No,,No,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,,"Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)",,No,1,Mejorar la interacción con la ciudadanía a través de un chatbot con IA,Sí,,,Diseño y entrega de servicios públicos,,,Interacción mediante chatbot para entrega de información ciudadana.,No hay,Conocimiento técnico,no aplica,no aplica,No,,No,,No,No,,Bajo,No,No,No,
PE-INS-00547,114799259895,Encargado de Ciberseguridad e Infraestructura,Masculino,Instituto Nacional de la Juventud,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
